NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
4,TONDINI,Jean Bruno,M.,DVD,Divers droite,443,"   0,87","   0,49",non,00607,0.87,0.49
5,VIOT,Mathilde,Mme,FN,Front National,8567,"  16,89","   9,54",non,00607,16.89,9.54
6,CARENZO,Philippe,M.,EXG,Extrême gauche,803,"   1,58","   0,89",non,00607,1.58,0.89
7,PETARD,Christian,M.,EXG,Extrême gauche,177,"   0,35","   0,19",non,00607,0.35,0.19
8,DUMAS,Cécile,Mme,FG,Front de gauche,2344,"   4,62","   2,61",non,00607,4.62,2.61
9,MARTIN,Eric,M.,DVG,Divers gauche,10769,"  21,24","  12,00",non,00607,21.24,12.0
1,GROSJEAN,Adrien,M.,FN,Front National,10096,"  23,71","  12,52",Bal.,00608,23.71,12.52
2,PECOUT,Liliane,Mme,EXG,Extrême gauche,154,"   0,36","   0,19",non,00608,0.36,0.19
3,ROLLY,Sylvie,Mme,FG,Front de gauche,1344,"   3,16","   1,66",non,00608,3.16,1.66
4,DEBORDE,Elisabeth,Mme,VEC,Europe-Ecologie-Les Verts,8997,"  21,13","  11,16",non,00608,21.13,11.16
5,GARDIEN,Serge,M.,ECO,Ecologiste,711,"   1,67","   0,88",non,00608,1.67,0.88
6,VILLON,Jean-Pierre,M.,ECO,Ecologiste,383,"   0,90","   0,47",non,00608,0.9,0.47
7,BROCHAND,Bernard,M.,UMP,Union pour un Mouvement Populaire,20350,"  47,78","  25,25",Bal.,00608,47.78,25.25
8,POIRIER,Marlène,Mme,DVD,Divers droite,553,"   1,30","   0,68",non,00608,1.3,0.68
1,DUCREUX,Pascal,M.,ECO,Ecologiste,614,"   1,41","   0,79",non,00609,1.41,0.79
2,MULLER,Haydée,Mme,ECO,Ecologiste,341,"   0,78","   0,44",non,00609,0.78,0.44
3,TABAROT,Michèle,Mme,UMP,Union pour un Mouvement Populaire,20628,"  47,32","  26,68",Bal.,00609,47.32,26.68
4,GIARDINA,Robert,M.,EXG,Extrême gauche,120,"   0,28","   0,15",non,00609,0.28,0.15
5,ORFILA,Marlène,Mme,FN,Front National,7600,"  17,43","   9,83",non,00609,17.43,9.83
6,DE VARGAS,Laurent,M.,AUT,Autres,93,"   0,21","   0,12",non,00609,0.21,0.12
7,GOURDON,Marie-Louise,Mme,SOC,Socialiste,12462,"  28,59","  16,12",Bal.,00609,28.59,16.12
8,BERNASCONI,Pierre,M.,FG,Front de gauche,1738,"   3,99","   2,24",non,00609,3.99,2.24
1,ORIOL,Stéphane,M.,VEC,Europe-Ecologie-Les Verts,2030,"   4,50","   2,64",non,00701,4.5,2.64
2,TERRASSE,Pascal,M.,SOC,Socialiste,20381,"  45,13","  26,59",Bal.,00701,45.13,26.59
3,JACQUART,François,M.,FG,Front de gauche,4269,"   9,45","   5,56",non,00701,9.45,5.56
4,MARTIGNY,François,M.,AUT,Autres,1,"   0,00","   0,00",non,00701,0.0,0.0
5,DE LONGEVIALLE,Guérin,M.,DVD,Divers droite,7046,"  15,60","   9,19",non,00701,15.6,9.19
6,DUPONT,André,M.,CEN,Le Centre pour la France,1404,"   3,11","   1,83",non,00701,3.11,1.83
7,BAS,Gilles,M.,ECO,Ecologiste,388,"   0,86","   0,50",non,00701,0.86,0.5
8,GRANGIS,Christian,M.,FN,Front National,9123,"  20,20","  11,90",Bal.,00701,20.2,11.9
9,SONCINI-SYREN,Patricia,Mme,EXG,Extrême gauche,292,"   0,65","   0,38",non,00701,0.65,0.38
10,VANDER DONCKT,Muriel,Mme,EXG,Extrême gauche,225,"   0,50","   0,29",non,00701,0.5,0.29
1,MARCHISIO,Christophe,M.,EXG,Extrême gauche,179,"   0,32","   0,19",non,00702,0.32,0.19
2,NORMAND,Myriam,Mme,FG,Front de gauche,2368,"   4,22","   2,60",non,00702,4.22,2.6
3,LE GRAND,Anne-Laure,Mme,DVD,Divers droite,317,"   0,56","   0,34",non,00702,0.56,0.34
4,DURAND,Jackie,M.,ECO,Ecologiste,208,"   0,37","   0,22",non,00702,0.37,0.22
5,GATHERCOLE,Véronique,Mme,FN,Front National,7583,"  13,50","   8,33",non,00702,13.5,8.33
6,DUSSOPT,Olivier,M.,SOC,Socialiste,22629,"  40,29","  24,88",Bal.,00702,40.29,24.88
7,TUSSAU,Brigitte,Mme,ECO,Ecologiste,342,"   0,61","   0,37",non,00702,0.61,0.37
8,ESCANDE,Claude,M.,CEN,Le Centre pour la France,948,"   1,69","   1,04",non,00702,1.69,1.04
9,BARDONNET,Gabriel,M.,AUT,Autres,1,"   0,00","   0,00",non,00702,0.0,0.0
10,DARNAUD,Mathieu,M.,UMP,Union pour un Mouvement Populaire,19029,"  33,88","  20,92",Bal.,00702,33.88,20.92
11,ARNAUD,Justine,Mme,VEC,Europe-Ecologie-Les Verts,1907,"   3,40","   2,09",non,00702,3.4,2.09
12,GUION,Pascal,M.,EXG,Extrême gauche,271,"   0,48","   0,29",non,00702,0.48,0.29
13,NOGIER,Raphaël,M.,DVD,Divers droite,377,"   0,67","   0,41",non,00702,0.67,0.41
1,LOUIS,Véronique,Mme,FG,Front de gauche,4537,"   9,16","   5,96",non,00703,9.16,5.96
2,KAPPEL,Roger,M.,CEN,Le Centre pour la France,590,"   1,19","   0,77",non,00703,1.19,0.77
3,CAUVIN,Béatrice,Mme,EXG,Extrême gauche,162,"   0,33","   0,21",non,00703,0.33,0.21
4,BUIS,Sabine,Mme,SOC,Socialiste,16478,"  33,26","  21,66",Bal.,00703,33.26,21.66
5,MARGOTTON,Magalie,Mme,VEC,Europe-Ecologie-Les Verts,2528,"   5,10","   3,32",non,00703,5.1,3.32
6,SABATIER,Michel,M.,EXG,Extrême gauche,251,"   0,51","   0,32",non,00703,0.51,0.32
7,FLORY,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,18442,"  37,22","  24,24",Bal.,00703,37.22,24.24
8,CHALVET,Alain,M.,DVD,Divers droite,272,"   0,55","   0,35",non,00703,0.55,0.35
9,CIET,Isabelle,Mme,FN,Front National,5808,"  11,72","   7,63",non,00703,11.72,7.63
10,NEUVILLE,Richard,M.,EXG,Extrême gauche,474,"   0,96","   0,62",non,00703,0.96,0.62
1,LECLERE,Anne-Sophie,Mme,FN,Front National,7000,"  16,76","   9,55",non,00801,16.76,9.55
2,POLETTI,Bérengère,Mme,UMP,Union pour un Mouvement Populaire,16520,"  39,56","  22,54",Bal.,00801,39.56,22.54
3,LEDOUX,Claudine,Mme,SOC,Socialiste,14126,"  33,83","  19,27",Bal.,00801,33.83,19.27
4,GEY,Christiane,Mme,DVD,Divers droite,153,"   0,37","   0,20",non,00801,0.37,0.2
5,DUMONT,Christophe,M.,VEC,Europe-Ecologie-Les Verts,790,"   1,89","   1,07",non,00801,1.89,1.07
6,GOULDEN,Sylvie,Mme,ECO,Ecologiste,187,"   0,45","   0,25",non,00801,0.45,0.25
7,DALLA ROSA,Sylvain,M.,FG,Front de gauche,1992,"   4,77","   2,71",non,00801,4.77,2.71
8,NOUET,Joël,M.,EXG,Extrême gauche,214,"   0,51","   0,29",non,00801,0.51,0.29
9,LAUBY HEBER-SUFFRIN,Virginie,Mme,CEN,Le Centre pour la France,773,"   1,85","   1,05",non,00801,1.85,1.05
1,COMBIS,Claire,Mme,PRV,Parti radical,153,"   0,44","   0,23",non,00802,0.44,0.23
2,PIERRARD,Jean,M.,ECO,Ecologiste,158,"   0,45","   0,24",non,00802,0.45,0.24
3,TAKAWE,Mink,Mme,EXG,Extrême gauche,175,"   0,50","   0,27",non,00802,0.5,0.27
4,GIRARD,Benoît,M.,FN,Front National,5639,"  16,20","   8,70",non,00802,16.2,8.7
5,LEONARD,Christophe,M.,SOC,Socialiste,10586,"  30,41","  16,33",Bal.,00802,30.41,16.33
6,BAUMEL,Sylvain,M.,VEC,Europe-Ecologie-Les Verts,715,"   2,05","   1,10",non,00802,2.05,1.1
7,LEFLON,Michèle,Mme,FG,Front de gauche,1913,"   5,50","   2,95",non,00802,5.5,2.95
8,VUILQUE,Philippe,M.,DVG,Divers gauche,4720,"  13,56","   7,28",non,00802,13.56,7.28
9,RAVIGNON,Boris,M.,UMP,Union pour un Mouvement Populaire,10373,"  29,80","  16,00",Bal.,00802,29.8,16.0
10,SUTTER,Alain,M.,NCE,Nouveau Centre,376,"   1,08","   0,58",non,00802,1.08,0.58
1,PERRIN,Sophie,Mme,VEC,Europe-Ecologie-Les Verts,737,"   2,12","   1,25",non,00803,2.12,1.25
2,WARSMANN,Jean-Luc,M.,UMP,Union pour un Mouvement Populaire,18285,"  52,50","  31,24",oui,00803,52.5,31.24
3,GUILBERT,Laurent,M.,FN,Front National,4051,"  11,63","   6,92",non,00803,11.63,6.92
4,OCTAVE,Nadia,Mme,EXG,Extrême gauche,129,"   0,37","   0,22",non,00803,0.37,0.22
5,MORAINE,Claudette,Mme,FG,Front de gauche,1183,"   3,40","   2,02",non,00803,3.4,2.02
6,FESSEAU,Nelly,Mme,SOC,Socialiste,10231,"  29,38","  17,48",non,00803,29.38,17.48
7,BIHIN-DURY,Marie-Claude,Mme,ECO,Ecologiste,170,"   0,49","   0,29",non,00803,0.49,0.29
8,TROTIN,André,M.,AUT,Autres,42,"   0,12","   0,07",non,00803,0.12,0.07
1,LARIVE,Michel,M.,FG,Front de gauche,3744,"  10,88","   6,60",non,00901,10.88,6.6
2,LASSERRE,Janine,Mme,EXG,Extrême gauche,205,"   0,60","   0,36",non,00901,0.6,0.36
3,LAPEYRE,Gisèle,Mme,EXG,Extrême gauche,182,"   0,53","   0,32",non,00901,0.53,0.32
4,AOURA,Pascale,Mme,VEC,Europe-Ecologie-Les Verts,1907,"   5,54","   3,36",non,00901,5.54,3.36
5,WARNKE,Jacques,M.,FN,Front National,3765,"  10,94","   6,64",non,00901,10.94,6.64
6,MASSAT,Frédérique,Mme,SOC,Socialiste,17791,"  51,69","  31,39",oui,00901,51.69,31.39
7,GERONA,Nicole,Mme,UMP,Union pour un Mouvement Populaire,5449,"  15,83","   9,61",non,00901,15.83,9.61
8,RAUSA,Joël,M.,CEN,Le Centre pour la France,622,"   1,81","   1,09",non,00901,1.81,1.09
9,FONTANEAU,Solange,Mme,ECO,Ecologiste,211,"   0,61","   0,37",non,00901,0.61,0.37
10,BARA,Céline,Mme,EXG,Extrême gauche,544,"   1,58","   0,96",non,00901,1.58,0.96
1,ALIOT,Thérèse,Mme,FN,Front National,4570,"  12,57","   7,64",non,00902,12.57,7.64
2,GRANET,Pierre,M.,EXG,Extrême gauche,289,"   0,79","   0,48",non,00902,0.79,0.48
3,BAUDRY,Viviane,Mme,FG,Front de gauche,4165,"  11,45","   6,97",non,00902,11.45,6.97
4,CLAMER,Chantal,Mme,DVD,Divers droite,143,"   0,39","   0,23",non,00902,0.39,0.23
5,PINCE,Jacques,M.,REG,Régionaliste,1032,"   2,84","   1,72",non,00902,2.84,1.72
6,MANCEAU,Linda,Mme,CEN,Le Centre pour la France,549,"   1,51","   0,91",non,00902,1.51,0.91
7,FAURÉ,Alain,M.,SOC,Socialiste,16193,"  44,53","  27,09",Bal.,00902,44.53,27.09
8,CALLEJA,Philippe,M.,UMP,Union pour un Mouvement Populaire,8569,"  23,56","  14,34",Bal.,00902,23.56,14.34
9,SOUCHE,Lucile,Mme,EXG,Extrême gauche,269,"   0,74","   0,45",non,00902,0.74,0.45
10,GIMENEZ,Jimmy,M.,REG,Régionaliste,587,"   1,61","   0,98",non,00902,1.61,0.98
1,PAILLARD,Lionel,M.,EXG,Extrême gauche,586,"   1,53","   0,90",non,01001,1.53,0.9
2,DHUICQ,Nicolas,M.,UMP,Union pour un Mouvement Populaire,13397,"  35,04","  20,70",Bal.,01001,35.04,20.7
3,SUBTIL,Bruno,M.,FN,Front National,9669,"  25,29","  14,94",Bal.,01001,25.29,14.94
4,LANDREAT,Pascal,M.,CEN,Le Centre pour la France,2560,"   6,69","   3,95",non,01001,6.69,3.95
5,MARZÉ,Elisabeth,Mme,DVD,Divers droite,529,"   1,38","   0,81",non,01001,1.38,0.81
6,GAUDOT,René,M.,RDG,Radical de Gauche,10703,"  27,99","  16,54",Bal.,01001,27.99,16.54
7,EGMANN,Marie-Laurence,Mme,ECO,Ecologiste,794,"   2,08","   1,22",non,01001,2.08,1.22
1,FRANÇOIS-WILSER,Claudine,Mme,ECO,Ecologiste,481,"   1,12","   0,65",non,01002,1.12,0.65
2,CIANNI,Gérard,M.,FN,Front National,8700,"  20,20","  11,93",non,01002,20.2,11.93
3,WAYMEL,Bernard,M.,DVD,Divers droite,133,"   0,31","   0,18",non,01002,0.31,0.18
4,ROUX,Michèle,Mme,ECO,Ecologiste,366,"   0,85","   0,50",non,01002,0.85,0.5
5,MARTINS AMADO,Claudia,Mme,DVD,Divers droite,363,"   0,84","   0,49",non,01002,0.84,0.49
6,FOURNILLON,Sébastien,M.,DVD,Divers droite,444,"   1,03","   0,60",non,01002,1.03,0.6
7,MARC,Marie-Pierre,Mme,EXG,Extrême gauche,291,"   0,68","   0,39",non,01002,0.68,0.39
8,CORNEVIN,Jean-Pierre,M.,FG,Front de gauche,2084,"   4,84","   2,85",non,01002,4.84,2.85
9,FOURNIER,Yves,M.,SOC,Socialiste,12986,"  30,15","  17,81",Bal.,01002,30.15,17.81
10,MATHIS,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,16608,"  38,55","  22,77",Bal.,01002,38.55,22.77
11,OUADAH,Karima,Mme,CEN,Le Centre pour la France,621,"   1,44","   0,85",non,01002,1.44,0.85
1,CAZARD,Mireille,Mme,FN,Front National,6733,"  17,79","  10,17",non,01003,17.79,10.17
2,WYSOCINSKI,Ghislain,M.,ECO,Ecologiste,200,"   0,53","   0,30",non,01003,0.53,0.3
3,BERNARDIE,Maurice,M.,DVG,Divers gauche,0,"   0,00","   0,00",non,01003,0.0,0.0
4,CARSENTI,Alain,M.,CEN,Le Centre pour la France,571,"   1,51","   0,86",non,01003,1.51,0.86
5,KLETTY,Sylviane,Mme,ECO,Ecologiste,169,"   0,45","   0,25",non,01003,0.45,0.25
6,BERNAUD,Christian,M.,EXG,Extrême gauche,86,"   0,23","   0,12",non,01003,0.23,0.12
7,BISSEY,Pierre,M.,EXG,Extrême gauche,231,"   0,61","   0,34",non,01003,0.61,0.34
8,GUIDAT,Véronique,Mme,DVD,Divers droite,268,"   0,71","   0,40",non,01003,0.71,0.4
9,JOLY,Lorette,Mme,SOC,Socialiste,10899,"  28,79","  16,46",Bal.,01003,28.79,16.46
10,MATHIEU,Pierre,M.,FG,Front de gauche,2718,"   7,18","   4,10",non,01003,7.18,4.1
11,DEHARBE,Dominique,M.,DVG,Divers gauche,299,"   0,79","   0,45",non,01003,0.79,0.45
12,BAROIN,François,M.,UMP,Union pour un Mouvement Populaire,15677,"  41,42","  23,68",Bal.,01003,41.42,23.68
1,STHÉMER,Christine,Mme,VEC,Europe-Ecologie-Les Verts,1790,"   3,17","   1,92",non,01101,3.17,1.92
2,BOONEN,Monique,Mme,UMP,Union pour un Mouvement Populaire,9961,"  17,64","  10,73",non,01101,17.64,10.73
3,MORIO,Robert,M.,FN,Front National,11674,"  20,67","  12,58",Bal.,01101,20.67,12.58
4,DUGIED-SORIANO,Marie,Mme,AUT,Autres,0,"   0,00","   0,00",non,01101,0.0,0.0
5,FILLON,Isabelle,Mme,CEN,Le Centre pour la France,816,"   1,44","   0,87",non,01101,1.44,0.87
6,CHARLUT,Rosine,Mme,FG,Front de gauche,4452,"   7,88","   4,79",non,01101,7.88,4.79
7,SCHIVARDI,Gérard,M.,EXG,Extrême gauche,2754,"   4,88","   2,96",non,01101,4.88,2.96
8,ASLAN,Laurent,M.,REG,Régionaliste,132,"   0,23","   0,14",non,01101,0.23,0.14
9,PEREZ,Jean-Claude,M.,SOC,Socialiste,23364,"  41,37","  25,18",Bal.,01101,41.37,25.18
10,EL HEDRI,Lucile,Mme,EXG,Extrême gauche,206,"   0,36","   0,22",non,01101,0.36,0.22
11,DARAUD,Jean-François,M.,NCE,Nouveau Centre,582,"   1,03","   0,62",non,01101,1.03,0.62
12,ZULIANI,André,M.,DVD,Divers droite,584,"   1,03","   0,62",non,01101,1.03,0.62
13,JOUFFROY,Jean-Marc,M.,ECO,Ecologiste,158,"   0,28","   0,17",non,01101,0.28,0.17
1,TOURNISSA,Jean-Paul,M.,FG,Front de gauche,2995,"   5,91","   3,57",non,01102,5.91,3.57
2,PY,Michel,M.,UMP,Union pour un Mouvement Populaire,11738,"  23,14","  14,02",Bal.,01102,23.14,14.02
3,FABRE,Marie-Hélène,Mme,SOC,Socialiste,13613,"  26,84","  16,26",Bal.,01102,26.84,16.26
4,BIENDICHO,Flora,Mme,NCE,Nouveau Centre,295,"   0,58","   0,35",non,01102,0.58,0.35
5,CODORNIOU,Didier,M.,DVG,Divers gauche,11100,"  21,89","  13,26",Bal.,01102,21.89,13.26
6,VIGIER,Annette,Mme,EXG,Extrême gauche,161,"   0,32","   0,19",non,01102,0.32,0.19
7,CANTEGREL,Patricia,Mme,DVD,Divers droite,269,"   0,53","   0,32",non,01102,0.53,0.32
8,BILLIRAT,Laurent,M.,DVG,Divers gauche,196,"   0,39","   0,23",non,01102,0.39,0.23
9,FUNÈS,Laurence,Mme,EXD,Extrême droite,373,"   0,74","   0,44",non,01102,0.74,0.44
10,SARFATI,André,M.,ECO,Ecologiste,193,"   0,38","   0,23",non,01102,0.38,0.23
11,PHILIPPE,Laure-Emmanuelle,Mme,FN,Front National,9536,"  18,80","  11,39",non,01102,18.8,11.39
12,CHATAIN,Paule,Mme,DVG,Divers gauche,247,"   0,49","   0,29",non,01102,0.49,0.29
1,LARRUY,Marie-Angèle,Mme,FG,Front de gauche,4512,"   8,10","   5,15",non,01103,8.1,5.15
2,LESOEUR,Maria,Mme,REG,Régionaliste,181,"   0,32","   0,20",non,01103,0.32,0.2
3,KEMPF,Lidwine,Mme,REG,Régionaliste,1417,"   2,54","   1,61",non,01103,2.54,1.61
4,SUTTER,Marie-Josée,Mme,FN,Front National,8758,"  15,72","   9,99",non,01103,15.72,9.99
5,DUPRE,Jean-Paul,M.,SOC,Socialiste,25040,"  44,96","  28,58",Bal.,01103,44.96,28.58
6,CROS,Jacques,M.,ECO,Ecologiste,927,"   1,66","   1,05",non,01103,1.66,1.05
7,DHERSIN,Patrick,M.,ECO,Ecologiste,212,"   0,38","   0,24",non,01103,0.38,0.24
8,BRESSON,Emmanuel,M.,UMP,Union pour un Mouvement Populaire,12559,"  22,55","  14,33",Bal.,01103,22.55,14.33
9,QUAGLIERI,Jean-Pierre,M.,DVG,Divers gauche,1407,"   2,53","   1,60",non,01103,2.53,1.6
10,ARRANS,André,M.,NCE,Nouveau Centre,389,"   0,70","   0,44",non,01103,0.7,0.44
11,GALONNIER,Dominique,M.,EXG,Extrême gauche,294,"   0,53","   0,33",non,01103,0.53,0.33
1,SERIEYS,Guilhem,M.,FG,Front de gauche,2708,"   5,54","   3,58",non,01201,5.54,3.58
2,BERARDI,Bruno,M.,VEC,Europe-Ecologie-Les Verts,1478,"   3,02","   1,95",non,01201,3.02,1.95
3,FAIXA,Marie-Line,Mme,ECO,Ecologiste,337,"   0,69","   0,44",non,01201,0.69,0.44
4,REMISE,Jean-Guillaume,M.,FN,Front National,3990,"   8,16","   5,28",non,01201,8.16,5.28
5,MAZARS,Stéphane,M.,RDG,Radical de Gauche,6938,"  14,18","   9,19",non,01201,14.18,9.19
6,BULTEL-HERMENT,Monique,Mme,SOC,Socialiste,13829,"  28,27","  18,32",Bal.,01201,28.27,18.32
7,CENSI,Yves,M.,UMP,Union pour un Mouvement Populaire,19487,"  39,83","  25,82",Bal.,01201,39.83,25.82
8,SAINT-AVIT,Arlette,Mme,EXG,Extrême gauche,158,"   0,32","   0,20",non,01201,0.32,0.2
1,MOLINIE,Philippe,M.,EXG,Extrême gauche,212,"   0,47","   0,30",non,01202,0.47,0.3
2,MARCEL,Marie-Lou,Mme,SOC,Socialiste,22441,"  49,65","  31,79",Bal.,01202,49.65,31.79
3,BRAMM,Philippe,M.,FN,Front National,3480,"   7,70","   4,93",non,01202,7.7,4.93
4,CALMETTES,Jean-Louis,M.,VEC,Europe-Ecologie-Les Verts,1661,"   3,68","   2,35",non,01202,3.68,2.35
5,TRANIER,Laurent,M.,UMP,Union pour un Mouvement Populaire,12416,"  27,47","  17,59",Bal.,01202,27.47,17.59
6,POURCEL,Christophe,M.,PRV,Parti radical,1654,"   3,66","   2,34",non,01202,3.66,2.34
7,PUECH,Yann,M.,EXG,Extrême gauche,428,"   0,95","   0,60",non,01202,0.95,0.6
8,LOUANGVANNASY,Aline,Mme,FG,Front de gauche,2904,"   6,43","   4,11",non,01202,6.43,4.11
1,RAMONDENC,Philippe,M.,DVD,Divers droite,2263,"   4,86","   3,14",non,01203,4.86,3.14
2,DARGAGNON,Philippe,M.,ECO,Ecologiste,483,"   1,04","   0,67",non,01203,1.04,0.67
3,MARC,Alain,M.,UMP,Union pour un Mouvement Populaire,17756,"  38,16","  24,68",Bal.,01203,38.16,24.68
4,FAYARD,Marie-Claude,Mme,FN,Front National,3945,"   8,48","   5,48",non,01203,8.48,5.48
5,POUGET,Jean-Luc,M.,FG,Front de gauche,2691,"   5,78","   3,74",non,01203,5.78,3.74
6,FOULQUIER,Marie-Thérèse,Mme,VEC,Europe-Ecologie-Les Verts,10138,"  21,79","  14,09",Bal.,01203,21.79,14.09
7,MARRE,Béatrice,Mme,DVG,Divers gauche,7213,"  15,50","  10,02",non,01203,15.5,10.02
8,COMBES,Bernard,M.,EXG,Extrême gauche,174,"   0,37","   0,24",non,01203,0.37,0.24
9,CABROL,Stéphane,M.,REG,Régionaliste,189,"   0,41","   0,26",non,01203,0.41,0.26
10,BESTARD,Nicolas,M.,EXG,Extrême gauche,366,"   0,79","   0,50",non,01203,0.79,0.5
11,CASTELLTORT,Norbert,M.,DVD,Divers droite,1315,"   2,83","   1,82",non,01203,2.83,1.82
1,CECON,Marc,M.,EXG,Extrême gauche,85,"   0,20","   0,11",non,01301,0.2,0.11
2,ROUDIER,Paul,M.,DVD,Divers droite,186,"   0,44","   0,25",non,01301,0.44,0.25
3,GOMEZ,Véronique,Mme,EXD,Extrême droite,328,"   0,78","   0,44",non,01301,0.78,0.44
4,BOYER,Valérie,Mme,UMP,Union pour un Mouvement Populaire,10988,"  26,14","  14,87",Bal.,01301,26.14,14.87
5,HAIRABEDIAN,Sophie,Mme,EXD,Extrême droite,0,"   0,00","   0,00",non,01301,0.0,0.0
6,BARTOLI,Catherine,Mme,FG,Front de gauche,2423,"   5,77","   3,27",non,01301,5.77,3.27
7,COULLET,Nathalie,Mme,CEN,Le Centre pour la France,377,"   0,90","   0,51",non,01301,0.9,0.51
8,VICHNIEVSKY,Laurence,Mme,VEC,Europe-Ecologie-Les Verts,1079,"   2,57","   1,46",non,01301,2.57,1.46
9,PHILIPPE,Elisabeth,Mme,FN,Front National,9194,"  21,88","  12,44",non,01301,21.88,12.44
10,MASSE,Christophe,M.,SOC,Socialiste,13464,"  32,04","  18,22",Bal.,01301,32.04,18.22
11,BAREAU,Nicole,Mme,EXG,Extrême gauche,79,"   0,19","   0,10",non,01301,0.19,0.1
12,PERSIA,Alain,M.,AUT,Autres,130,"   0,31","   0,17",non,01301,0.31,0.17
13,ASSANTE,Robert,M.,DVD,Divers droite,3051,"   7,26","   4,12",non,01301,7.26,4.12
14,KOULAYAN,Eve,Mme,ECO,Ecologiste,157,"   0,37","   0,21",non,01301,0.37,0.21
15,DAHMANI,Mohamed,M.,AUT,Autres,487,"   1,16","   0,65",non,01301,1.16,0.65
1,BARTOLINI,Alexandre,M.,FN,Front National,8083,"  17,84","  10,44",non,01302,17.84,10.44
2,ESPAZE,Brigitte,Mme,EXG,Extrême gauche,96,"   0,21","   0,12",non,01302,0.21,0.12
3,SURRY,Dominique,M.,ECO,Ecologiste,531,"   1,17","   0,68",non,01302,1.17,0.68
4,SANSON,Pierre-Marie,M.,ECO,Ecologiste,287,"   0,63","   0,37",non,01302,0.63,0.37
5,CONTAUX,Marie,Mme,EXG,Extrême gauche,133,"   0,29","   0,17",non,01302,0.29,0.17
6,DUPUY,Patricia,Mme,VEC,Europe-Ecologie-Les Verts,112,"   0,25","   0,14",non,01302,0.25,0.14
7,DI STEFANO,Louis Jacques,M.,DVD,Divers droite,234,"   0,52","   0,30",non,01302,0.52,0.3
8,PELLICANI,Christian,M.,FG,Front de gauche,3029,"   6,69","   3,91",non,01302,6.69,3.91
9,MIGNARD,Jean-Pierre,M.,SOC,Socialiste,13138,"  29,00","  16,97",Bal.,01302,29.0,16.97
10,TIAN,Dominique,M.,UMP,Union pour un Mouvement Populaire,18602,"  41,06","  24,03",Bal.,01302,41.06,24.03
11,BISTAGNE,Florence,Mme,CEN,Le Centre pour la France,1064,"   2,35","   1,37",non,01302,2.35,1.37
1,CHARIN,Simone,Mme,DVD,Divers droite,163,"   0,44","   0,23",non,01303,0.44,0.23
2,AURIEMMA,Gisèle,Mme,ECO,Ecologiste,418,"   1,14","   0,59",non,01303,1.14,0.59
3,ESPINOSA,Victor Hugo,M.,EXG,Extrême gauche,188,"   0,51","   0,26",non,01303,0.51,0.26
4,BATOUX,Marie,Mme,FG,Front de gauche,4110,"  11,19","   5,84",non,01303,11.19,5.84
5,RAVIER,Stéphane,M.,FN,Front National,10975,"  29,87","  15,60",Bal.,01303,29.87,15.6
6,SAVON,Hubert,M.,EXD,Extrême droite,276,"   0,75","   0,39",non,01303,0.75,0.39
7,PREZIOSI,Nora,Mme,UMP,Union pour un Mouvement Populaire,7425,"  20,21","  10,55",non,01303,20.21,10.55
8,PONCET-RAMADE,Michèle,Mme,VEC,Europe-Ecologie-Les Verts,1120,"   3,05","   1,59",non,01303,3.05,1.59
9,ALABANE,Mohyiddine,M.,AUT,Autres,282,"   0,77","   0,40",non,01303,0.77,0.4
10,TAPIERO,Anne-Marie,Mme,CEN,Le Centre pour la France,474,"   1,29","   0,67",non,01303,1.29,0.67
11,BONNET,Isabelle,Mme,EXG,Extrême gauche,179,"   0,49","   0,25",non,01303,0.49,0.25
12,DJAMBAE,Nouriati,Mme,ECO,Ecologiste,181,"   0,49","   0,25",non,01303,0.49,0.25
13,ANDRIEUX,Sylvie,Mme,SOC,Socialiste,10948,"  29,80","  15,56",Bal.,01303,29.8,15.56
1,MENNUCCI,Patrick,M.,SOC,Socialiste,10135,"  33,26","  17,26",Bal.,01304,33.26,17.26
2,BARLES,Sébastien,M.,VEC,Europe-Ecologie-Les Verts,1882,"   6,18","   3,20",non,01304,6.18,3.2
3,DJELLIL,Omar,M.,AUT,Autres,198,"   0,65","   0,33",non,01304,0.65,0.33
4,BENANI,Hamoud,M.,DVG,Divers gauche,0,"   0,00","   0,00",non,01304,0.0,0.0
5,UBAUD,Gérald,M.,DVD,Divers droite,110,"   0,36","   0,18",non,01304,0.36,0.18
6,NOEL,Thierry,M.,AUT,Autres,159,"   0,52","   0,27",non,01304,0.52,0.27
7,VILLODRE,Victor,M.,EXG,Extrême gauche,64,"   0,21","   0,10",non,01304,0.21,0.1
8,BIAGGI,Solange,Mme,UMP,Union pour un Mouvement Populaire,4253,"  13,96","   7,24",non,01304,13.96,7.24
9,VACHER,Kévin,M.,EXG,Extrême gauche,158,"   0,52","   0,26",non,01304,0.52,0.26
10,TALLES,Bernard,M.,ECO,Ecologiste,216,"   0,71","   0,36",non,01304,0.71,0.36
11,CERMOLACCE,Marie-José,Mme,FG,Front de gauche,3414,"  11,20","   5,81",non,01304,11.2,5.81
12,SOILIHI,Farid,M.,ECO,Ecologiste,290,"   0,95","   0,49",non,01304,0.95,0.49
